SeraphimDroid Record,Starting date and time:,2019-07-22-10-31-24,Read interval (ms):,1000,MemTotal (kB),1550548
Total CPU usage (%),SeraphimDroid (Pid 13581) CPU usage (%),SeraphimDroid Memory (kB),,Memory used (kB),Memory available (MemFree+Cached) (kB),MemFree (kB),Cached (kB),Threshold (kB)
5.820106,2.1164021,37568,,817128,733420,309424,423996,147456
1.8469657,2.3746703,37568,,817284,733264,309308,423956,147456
4.787234,2.1276596,37568,,817416,733132,309184,423948,147456
1.8181819,2.077922,37568,,817408,733140,309184,423956,147456
3.5897436,2.3076923,37568,,817532,733016,309060,423956,147456
2.356021,2.356021,37568,,817540,733008,309052,423956,147456
2.3316061,2.3316061,37568,,817540,733008,309052,423956,147456
3.9473684,2.368421,37568,,817540,733008,309060,423948,147456
2.6041667,2.6041667,37568,,817660,732888,308936,423952,147456
2.8947368,2.368421,37568,,817656,732892,308936,423956,147456
2.8645833,2.34375,37568,,817656,732892,308936,423956,147456
2.3809524,2.3809524,37568,,817656,732892,308936,423956,147456
2.610966,2.3498695,37568,,817664,732884,308928,423956,147456
2.1164021,2.3809524,37568,,817656,732892,308936,423956,147456
4.591837,3.5714285,37568,,817656,732892,308936,423956,147456
3.4031413,2.8795812,37568,,817664,732884,308928,423956,147456
1.5789474,2.368421,37568,,817656,732892,308936,423956,147456
2.356021,2.094241,37568,,817788,732760,308812,423948,147456
2.8423772,2.3255813,37568,,817952,732596,308640,423956,147456
2.3255813,2.0671835,37568,,817912,732636,308680,423956,147456
2.5974026,2.077922,37568,,817912,732636,308680,423956,147456
2.077922,1.8181819,37568,,818036,732512,308556,423956,147456
2.6595745,2.393617,37568,,818028,732520,308564,423956,147456
3.8560412,2.0565553,37568,,817904,732644,308688,423956,147456
2.8645833,2.6041667,37568,,817904,732644,308688,423956,147456
2.887139,2.3622048,37568,,817904,732644,308688,423956,147456
1.6,2.4,37568,,817656,732892,308936,423956,147456
3.3942559,2.3498695,37568,,817772,732776,308820,423956,147456
2.110818,2.3746703,37568,,817780,732768,308812,423956,147456
3.084833,2.0565553,37568,,817780,732768,308812,423956,147456
3.084833,2.0565553,37568,,817780,732768,308812,423956,147456
4.5801525,2.2900763,37568,,817704,732844,308888,423956,147456
3.3678756,1.8134716,37568,,817656,732892,308936,423956,147456
3.7878788,1.5151515,37568,,817656,732892,308944,423948,147456
3.02267,1.7632241,37568,,817656,732892,308936,423956,147456
3.5714285,2.0408163,37568,,817664,732884,308928,423956,147456
2.857143,2.077922,37568,,817356,733192,309236,423956,147456
2.8645833,2.0833333,37568,,817408,733140,309184,423956,147456
2.8795812,2.617801,37568,,817408,733140,309184,423956,147456
3.3854167,2.0833333,37568,,817540,733008,309052,423956,147456
2.887139,2.3622048,37568,,817532,733016,309060,423956,147456
3.3678756,2.3316061,37568,,817648,732900,308944,423956,147456
3.125,2.0833333,37568,,817780,732768,308812,423956,147456
2.624672,2.0997376,37568,,818036,732512,308564,423948,147456
5.655527,4.37018,37568,,818276,732272,308316,423956,147456
4.699739,3.1331592,37568,,818268,732280,308324,423956,147456
3.626943,2.5906737,37568,,818276,732272,308316,423956,147456
2.9177718,2.3872678,37568,,818208,732340,309644,422696,147456
3.5353534,2.020202,37568,,818320,732228,309532,422696,147456
2.857143,2.077922,37568,,817980,732568,309960,422608,147456
3.3854167,2.34375,37568,,817812,732736,310128,422608,147456
4.0201006,1.758794,37568,,817888,732660,310052,422608,147456
1.5706806,1.8324608,37568,,817888,732660,310052,422608,147456
2.8350515,2.3195877,37568,,818140,732408,309804,422604,147456
1.5748031,1.8372704,37568,,818136,732412,309804,422608,147456
4.8346057,2.0356233,37568,,818508,732040,309432,422608,147456
2.3376622,2.3376622,37568,,818632,731916,309308,422608,147456
3.7433155,2.673797,37568,,818580,731968,309360,422608,147456
1.8324608,2.356021,37568,,818556,731992,309384,422608,147456
4.4502616,2.617801,37568,,818408,732140,309532,422608,147456
1.8229166,1.8229166,37568,,818508,732040,309432,422608,147456
2.1052632,2.368421,37568,,818516,732032,309424,422608,147456
1.856764,2.3872678,37568,,818268,732280,309672,422608,147456
2.887139,2.3622048,37568,,818392,732156,309548,422608,147456
1.8617021,2.393617,37568,,817708,732840,310232,422608,147456
2.393617,2.6595745,37568,,817664,732884,310400,422608,147456
2.8277636,2.0565553,37568,,817672,732876,310268,422608,147456
1.5544041,1.8134716,37568,,817896,732652,310176,422600,147456
3.90625,2.34375,37568,,817896,732652,310052,422608,147456
1.772152,1.5189873,37568,,818012,732536,309928,422608,147456
1.8617021,2.393617,37568,,817812,732736,310128,422608,147456
2.3498695,2.3498695,37568,,817828,732720,310112,422608,147456
3.116883,2.077922,37568,,817820,732728,310120,422608,147456
2.34375,2.34375,37568,,817756,732792,310184,422608,147456
5.1813474,3.626943,37568,,817556,732992,310384,422608,147456
3.3942559,2.8720627,37568,,817680,732868,310260,422608,147456
3.4210527,2.1052632,37568,,817640,732908,310300,422608,147456
2.356021,2.356021,37568,,817772,732776,310176,422600,147456
3.0927835,2.0618556,37568,,817880,732668,310060,422608,147456
1.5424165,1.5424165,37568,,817888,732660,310052,422608,147456
2.6041667,2.34375,37568,,818004,732544,309936,422608,147456
2.617801,2.356021,37568,,818120,732428,309820,422608,147456
3.9682539,2.910053,37568,,817772,732776,310168,422608,147456
2.910053,2.3809524,37568,,817756,732792,310184,422608,147456
1.856764,2.3872678,37568,,817872,732676,310068,422608,147456
1.8469657,2.3746703,37568,,817880,732668,310060,422608,147456
2.9177718,2.65252,37568,,817672,732876,310252,422624,147456
2.8350515,2.0618556,37568,,817740,732808,310184,422624,147456
2.1164021,2.1164021,37568,,817864,732684,310060,422624,147456
2.3195877,2.0618556,37568,,817864,732684,310060,422624,147456
2.8795812,2.094241,37568,,817856,732692,310068,422624,147456
1.305483,2.0887728,37568,,817864,732684,310068,422616,147456
3.125,2.0833333,37568,,817872,732676,310052,422624,147456
1.5706806,2.356021,37568,,817872,732676,310052,422624,147456
3.3163266,2.0408163,37568,,817988,732560,309936,422624,147456
1.8134716,1.8134716,37568,,817996,732552,309928,422624,147456
2.356021,2.094241,37568,,818128,732420,309796,422624,147456
2.3017902,1.7902813,37568,,818124,732424,309804,422620,147456
2.5773196,2.0618556,37568,,818136,732412,309788,422624,147456
2.1276596,2.393617,37568,,818112,732436,309812,422624,147456
1.5706806,2.094241,37568,,818112,732436,309812,422624,147456
1.5789474,2.1052632,37568,,818228,732320,309696,422624,147456
4.6035805,2.0460358,37568,,818244,732304,309688,422616,147456
1.8324608,2.094241,37568,,817896,732652,310028,422624,147456
4.6035805,3.0690536,37568,,817904,732644,310020,422624,147456
2.857143,3.3766234,37568,,817616,732932,310308,422624,147456
3.1088083,2.0725389,37568,,817624,732924,310300,422624,147456
2.356021,2.094241,37568,,817616,732932,310308,422624,147456
3.1413612,2.356021,37568,,817616,732932,310308,422624,147456
2.3316061,2.0725389,37568,,817748,732800,310176,422624,147456
1.6,2.4,37568,,817540,733008,310384,422624,147456
3.359173,2.3255813,37568,,817492,733056,310432,422624,147456
4.134367,2.0671835,37568,,817504,733044,310424,422620,147456
1.8469657,2.110818,37568,,817492,733056,310432,422624,147456
2.9177718,2.3872678,37568,,817492,733056,310432,422624,147456
1.3089005,2.094241,37568,,817492,733056,310432,422624,147456
3.1007752,2.0671835,37568,,817616,732932,310308,422624,147456
4.0,2.6666667,37568,,817548,733000,310376,422624,147456
2.4,2.4,37568,,817400,733148,310524,422624,147456
1.8469657,2.3746703,37568,,817368,733180,310556,422624,147456
1.8766756,2.4128687,37568,,817368,733180,310556,422624,147456
2.0833333,2.34375,37568,,817276,733272,310648,422624,147456
3.7037036,2.3809524,37568,,817384,733164,310548,422616,147456
3.0927835,2.3195877,37568,,817492,733056,310432,422624,147456
3.0927835,2.0618556,37568,,817616,732932,310308,422624,147456
3.1007752,2.3255813,37568,,817624,732924,310300,422624,147456
1.8421053,2.368421,37568,,817740,732808,310308,422624,147456
2.3809524,2.6455026,37568,,817732,732816,310192,422624,147456
4.1994753,2.624672,37568,,817740,732808,310184,422624,147456
2.110818,2.3746703,37568,,817740,732808,310184,422624,147456
2.3316061,2.0725389,37568,,817608,732940,310316,422624,147456
3.6458333,2.34375,37568,,817492,733056,310432,422624,147456
2.3316061,2.0725389,37568,,817416,733132,310632,422624,147456
3.3248081,2.3017902,37568,,817492,733056,310432,422624,147456
4.1025643,3.3333333,37568,,817492,733056,310432,422624,147456
3.5989716,2.8277636,37568,,817740,732808,310184,422624,147456
2.857143,2.077922,37568,,817740,732808,310184,422624,147456
2.3809524,2.3809524,37568,,817988,732560,309936,422624,147456
3.3854167,2.34375,37568,,817988,732560,309936,422624,147456
3.1746032,2.6455026,37568,,817856,732692,310068,422624,147456
2.8795812,2.356021,37568,,817864,732684,310060,422624,147456
3.6082475,2.0618556,37568,,817864,732684,310060,422624,147456
2.610966,1.8276763,37568,,817248,733300,310680,422620,147456
1.8087856,2.0671835,37568,,817044,733504,310680,422624,147456
1.5789474,2.368421,37568,,817120,733428,310928,422624,147456
3.617571,2.3255813,37568,,817120,733428,310804,422624,147456
2.3195877,1.8041238,37568,,817144,733404,310780,422624,147456
2.8350515,1.8041238,37568,,817244,733304,310680,422624,147456
2.2900763,1.7811705,37568,,817244,733304,310680,422624,147456
2.857143,2.077922,37568,,817368,733180,310556,422624,147456
3.0379746,2.0253165,37568,,817244,733304,310680,422624,147456
3.125,1.8229166,37568,,817240,733308,310688,422620,147456
2.610966,2.0887728,37568,,817368,733180,310556,422624,147456
2.3498695,2.0887728,37568,,817368,733180,310556,422624,147456
2.3076923,1.7948718,37568,,817292,733256,310756,422624,147456
3.3854167,2.34375,37568,,817236,733312,310688,422624,147456
2.8350515,2.0618556,37568,,817368,733180,310556,422624,147456
1.8276763,1.8276763,37568,,817492,733056,310432,422624,147456
2.0833333,1.8229166,37568,,817492,733056,310432,422624,147456
2.0833333,2.0833333,37568,,817616,732932,310308,422624,147456
4.4155846,2.077922,37568,,817868,732680,310060,422620,147456
2.3316061,2.3316061,37568,,817864,732684,310060,422624,147456
4.736842,2.368421,37568,,817864,732684,310060,422624,147456
3.1413612,2.094241,37568,,817864,732684,310060,422624,147456
3.3678756,3.626943,37568,,817864,732684,310060,422624,147456
3.6458333,2.8645833,37568,,817864,732684,310060,422624,147456
1.5831134,2.3746703,37568,,817872,732676,310052,422624,147456
1.6129032,2.419355,37568,,817864,732684,310068,422616,147456
1.5706806,2.094241,37568,,817864,732684,310060,422624,147456
2.3809524,2.3809524,37568,,817988,732560,309936,422624,147456
2.1164021,2.910053,37568,,818112,732436,309812,422624,147456
2.5906737,2.0725389,37568,,818104,732444,309820,422624,147456
2.857143,2.077922,37568,,818112,732436,309812,422624,147456
2.5839794,1.8087856,37568,,818112,732436,309812,422624,147456
1.8087856,1.8087856,37568,,818112,732436,309812,422624,147456
3.053435,1.7811705,37568,,817856,732692,310068,422624,147456
3.713528,2.3872678,37568,,817864,732684,310060,422624,147456
2.3255813,1.8087856,37568,,817992,732556,309936,422620,147456
3.2994924,2.0304568,37568,,817788,732760,310136,422624,147456
2.5773196,2.0618556,37568,,817740,732808,310184,422624,147456
3.0690536,2.0460358,37568,,817368,733180,310556,422624,147456
2.368421,2.368421,37568,,817368,733180,310556,422624,147456
3.6649215,2.094241,37568,,817376,733172,310548,422624,147456
3.116883,2.3376622,37568,,817492,733056,310432,422624,147456
3.084833,2.570694,37568,,817392,733156,310432,422624,147456
3.3942559,2.3498695,37568,,815888,734660,312036,422624,147456
2.6455026,2.3809524,37568,,815880,734668,312044,422624,147456
3.2,2.4,37568,,815180,735368,312744,422624,147456
3.1413612,2.356021,37568,,815260,735288,312664,422624,147456
3.6082475,2.0618556,37568,,815260,735288,312664,422624,147456
1.3227513,2.3809524,37568,,815260,735288,312664,422624,147456
2.0887728,2.0887728,37568,,815260,735288,312664,422624,147456
2.8350515,2.3195877,37568,,815260,735288,312664,422624,147456
4.123711,2.0618556,37568,,815264,735284,312664,422620,147456
3.8659794,3.3505154,37568,,815384,735164,312540,422624,147456
2.910053,2.910053,37568,,815384,735164,312540,422624,147456
2.9177718,2.65252,37568,,815508,735040,312416,422624,147456
2.8720627,2.3498695,37568,,815632,734916,312292,422624,147456
3.125,3.125,37568,,815748,734800,312176,422624,147456
3.617571,2.3255813,37568,,815756,734792,312168,422624,147456
2.673797,2.673797,37568,,815880,734668,312044,422624,147456
2.356021,2.356021,37568,,815880,734668,312044,422624,147456
3.475936,2.1390374,37568,,816016,734532,311912,422620,147456
2.9023747,2.6385224,37568,,815012,735536,312912,422624,147456
2.8277636,2.0565553,37568,,815136,735412,312788,422624,147456
3.1413612,2.356021,37568,,815260,735288,312664,422624,147456
2.5641026,1.5384616,37568,,815384,735164,312540,422624,147456
2.34375,2.6041667,37568,,815260,735288,312664,422624,147456
2.0565553,1.285347,37568,,815508,735040,312416,422624,147456
2.3376622,2.077922,37568,,815508,735040,312416,422624,147456
1.5665796,2.0887728,37568,,815876,734672,312052,422620,147456
4.9095607,2.3255813,37568,,816136,734412,311796,422616,147456
4.123711,2.0618556,37568,,816000,734548,311928,422620,147456
3.0769231,2.0512822,37568,,816252,734296,311796,422624,147456
2.3809524,2.3809524,37568,,816252,734296,311672,422624,147456
2.3622048,2.624672,37568,,816500,734048,311424,422624,147456
4.4502616,3.1413612,37568,,816128,734420,311796,422624,147456
2.3622048,2.3622048,37568,,815632,734916,312292,422624,147456
3.4120734,2.624672,37568,,815508,735040,312416,422624,147456
1.5957447,2.393617,37568,,815508,735040,312416,422624,147456
3.3942559,2.3498695,37568,,815492,735056,312416,422640,147456
2.368421,2.631579,37568,,814252,736296,313656,422640,147456
3.4482758,2.3872678,37568,,814376,736172,313532,422640,147456
2.6041667,2.34375,37568,,814624,735924,313284,422640,147456
4.92228,3.626943,37568,,814748,735800,313160,422640,147456
3.1496062,3.1496062,37568,,814996,735552,312912,422640,147456
4.1666665,2.34375,37568,,815120,735428,312788,422640,147456
3.1088083,2.3316061,37568,,815244,735304,312664,422640,147456
3.6745408,2.3622048,37568,,815368,735180,312540,422640,147456
2.5641026,2.0512822,37568,,815492,735056,312416,422640,147456
2.849741,2.0725389,37568,,815740,734808,312168,422640,147456
2.5906737,2.3316061,37568,,815864,734684,312044,422640,147456
4.1450777,2.0725389,37568,,815988,734560,312044,422640,147456
3.5264482,1.7632241,37568,,815988,734560,311920,422640,147456
3.0927835,2.0618556,37568,,816236,734312,311672,422640,147456
3.562341,2.2900763,37568,,816236,734312,311672,422640,147456
3.8461537,1.2820513,37568,,816236,734312,311672,422640,147456
2.3195877,2.0618556,37568,,816360,734188,311548,422640,147456
2.122016,2.3872678,37568,,816360,734188,311548,422640,147456
2.5773196,2.0618556,37568,,815260,735288,312648,422640,147456
2.3746703,2.3746703,37568,,815492,735056,312416,422640,147456
3.0769231,1.7948718,37568,,815624,734924,312292,422632,147456
2.0725389,2.0725389,37568,,815500,735048,312408,422640,147456
2.5575447,1.7902813,37568,,815740,734808,312168,422640,147456
3.3333333,2.0512822,37568,,815740,734808,312168,422640,147456
2.3746703,2.110818,37568,,815988,734560,311920,422640,147456
2.5974026,2.077922,37568,,816104,734444,311804,422640,147456
1.5424165,1.7994858,37568,,816236,734312,311672,422640,147456
2.617801,2.094241,37568,,816360,734188,311672,422640,147456
3.5714285,1.7857143,37568,,816360,734188,311548,422640,147456
2.8720627,2.0887728,37568,,816608,733940,311300,422640,147456
1.285347,1.7994858,37568,,816732,733816,311176,422640,147456
2.8423772,1.8087856,37568,,816740,733808,311176,422632,147456
1.7994858,2.570694,37568,,816732,733816,311176,422640,147456
4.6153846,3.5897436,37568,,816732,733816,311176,422640,147456
3.3505154,2.5773196,37568,,816632,733916,311276,422640,147456
1.8041238,2.0618556,37568,,816632,733916,311276,422640,147456
2.0253165,1.2658228,37568,,816608,733940,311300,422640,147456
2.3622048,2.624672,37568,,815616,734932,312292,422640,147456
1.3297873,2.393617,37568,,815616,734932,312292,422640,147456
3.562341,2.0356233,37568,,815740,734808,312292,422640,147456
3.125,2.34375,37568,,815740,734808,312168,422640,147456
3.0769231,1.7948718,37568,,815872,734676,312044,422632,147456
2.110818,2.110818,37568,,815988,734560,311920,422640,147456
2.0512822,2.0512822,37568,,815988,734560,311920,422640,147456
2.6041667,2.34375,37568,,815988,734560,311920,422640,147456
3.3766234,2.077922,37568,,815988,734560,311920,422640,147456
3.6458333,2.34375,37568,,816112,734436,311796,422640,147456
2.0997376,2.0997376,37568,,816112,734436,311796,422640,147456
2.8645833,2.0833333,37568,,816120,734428,311796,422632,147456
3.1413612,2.356021,37568,,816236,734312,311672,422640,147456
4.7244096,2.624672,37568,,816360,734188,311548,422640,147456
1.3333334,2.4,37568,,816356,734192,311548,422644,147456
3.1088083,2.3316061,37568,,816356,734192,311548,422644,147456
1.5831134,2.110818,37568,,816364,734184,311548,422636,147456
3.6363637,2.077922,37568,,816488,734060,311416,422644,147456
1.8372704,2.624672,37568,,815744,734804,312284,422644,147456
1.3297873,2.1276596,37568,,815744,734804,312160,422644,147456
2.857143,2.3376622,37568,,815744,734804,312160,422644,147456
3.1578948,2.368421,37568,,815916,734632,311988,422644,147456
1.061008,2.3872678,37568,,815872,734676,312036,422640,147456
3.6363637,2.3376622,37568,,815868,734680,312036,422644,147456
1.591512,2.3872678,37568,,816248,734300,311788,422644,147456
3.5897436,2.0512822,37568,,816412,734136,311492,422644,147456
3.8961039,3.6363637,37568,,816488,734060,311416,422644,147456
3.4391534,2.910053,37568,,816488,734060,311416,422644,147456
3.0927835,2.0618556,37568,,816668,733880,311244,422636,147456
2.356021,2.094241,37568,,816860,733688,311044,422644,147456
2.5974026,2.857143,37568,,816860,733688,311044,422644,147456
3.3678756,1.8134716,37568,,817108,733440,310796,422644,147456
2.077922,2.077922,37568,,817108,733440,310796,422644,147456
3.1496062,2.0997376,37568,,817108,733440,310796,422644,147456
2.0997376,2.3622048,37568,,817108,733440,310796,422644,147456
1.5789474,2.368421,37568,,816408,734140,311496,422644,147456
1.3368984,2.4064171,37568,,815764,734784,312140,422644,147456
2.6041667,2.0833333,37568,,815744,734804,312160,422644,147456
5.927835,2.3195877,37568,,816000,734548,311912,422636,147456
2.610966,2.3498695,37568,,815992,734556,311912,422644,147456
1.8421053,2.368421,37568,,815992,734556,311912,422644,147456
2.8795812,2.356021,37568,,815992,734556,311912,422644,147456
1.856764,2.122016,37568,,816116,734432,311788,422644,147456
3.937008,2.3622048,37568,,816364,734184,311540,422644,147456
1.6042781,2.673797,37568,,816364,734184,311540,422644,147456
2.65252,2.3872678,37568,,816496,734052,311408,422644,147456
2.3809524,2.3809524,37568,,816620,733928,311284,422644,147456
4.9095607,3.1007752,37568,,816508,734040,311336,422704,147456
3.1578948,2.8947368,37568,,816592,733956,311260,422696,147456
2.3809524,2.3809524,37568,,816552,733996,311292,422704,147456
2.122016,2.122016,37568,,816560,733988,311284,422704,147456
2.122016,2.3872678,37568,,816552,733996,311292,422704,147456
10.354223,2.7247956,37568,,816916,733632,311228,422404,147456
2.6455026,2.3809524,37568,,817200,733348,310872,422476,147456
2.624672,2.3622048,37568,,817200,733348,310872,422476,147456
6.329114,3.0379746,37568,,817224,733324,310848,422476,147456
3.125,3.125,37568,,817332,733216,310740,422476,147456
3.7234042,2.393617,37568,,817200,733348,310872,422476,147456
1.3227513,2.1164021,37568,,817236,733312,310840,422472,147456
2.4,2.4,37568,,817184,733364,310888,422476,147456
2.0997376,2.0997376,37568,,817200,733348,310872,422476,147456
2.624672,1.8372704,37568,,817340,733208,310732,422476,147456
2.849741,1.8134716,37568,,817432,733116,310640,422476,147456
2.9333334,2.1333334,37568,,817468,733080,310608,422472,147456
1.6216216,2.7027028,37568,,817564,732984,310508,422476,147456
1.0582011,2.3809524,37568,,817564,732984,310508,422476,147456
4.123711,2.5773196,37568,,817488,733060,310584,422476,147456
2.3622048,2.3622048,37568,,817440,733108,310632,422476,147456
3.6745408,2.0997376,37568,,817568,732980,310508,422472,147456
2.094241,2.356021,37568,,817564,732984,310516,422476,147456
3.3766234,2.3376622,37568,,816740,733808,311332,422476,147456
3.307888,2.0356233,37568,,816820,733728,311252,422476,147456
3.1578948,2.368421,37568,,816812,733736,311260,422476,147456
2.631579,2.1052632,37568,,816440,734108,311632,422476,147456
2.8277636,2.0565553,37568,,816440,734108,311632,422476,147456
3.0456853,1.7766497,37568,,816448,734100,311624,422476,147456
2.8132992,1.7902813,37568,,816440,734108,311632,422476,147456
2.624672,2.3622048,37568,,816440,734108,311632,422476,147456
4.8717947,1.7948718,37568,,806884,743664,318336,425328,147456
2.8205128,1.7948718,37568,,806836,743712,318384,425328,147456
3.836317,1.7902813,37568,,806836,743712,318384,425328,147456
2.5641026,1.7948718,37568,,806960,743588,318260,425328,147456
3.3419023,2.3136246,37568,,807208,743340,318012,425328,147456
3.3766234,2.077922,37568,,807332,743216,317888,425328,147456
5.958549,4.6632123,37568,,807332,743216,317888,425328,147456
5.050505,3.030303,37568,,807324,743224,317896,425328,147456
4.123711,2.5773196,37568,,807456,743092,317764,425328,147456
2.3195877,2.0618556,37568,,807456,743092,317764,425328,147456
3.1088083,2.3316061,37568,,806696,743852,318524,425328,147456
2.8205128,1.7948718,37568,,806712,743836,318508,425328,147456
2.5906737,2.0725389,37568,,806588,743960,318632,425328,147456
2.8132992,2.0460358,37568,,806704,743844,318516,425328,147456
3.125,2.0833333,37568,,806712,743836,318508,425328,147456
2.624672,2.0997376,37568,,806828,743720,318392,425328,147456
2.3622048,2.3622048,37568,,806960,743588,318260,425328,147456
2.122016,2.3872678,37568,,806952,743596,318268,425328,147456
4.134367,2.3255813,37568,,807192,743356,318012,425344,147456
3.6363637,2.3376622,37568,,807184,743364,318020,425344,147456
5.5555553,2.3809524,37568,,807688,742860,317516,425344,147456
2.1164021,2.3809524,37568,,807688,742860,317516,425344,147456
3.4210527,2.631579,37568,,807688,742860,317516,425344,147456
3.6553526,2.8720627,37568,,807812,742736,317516,425344,147456
3.6553526,2.610966,37568,,807936,742612,317268,425344,147456
3.1578948,2.368421,37568,,807936,742612,317276,425336,147456
1.8276763,1.8276763,37568,,807680,742868,317524,425344,147456
1.0152284,1.2690356,37568,,807688,742860,317516,425344,147456
2.0304568,1.2690356,37568,,807004,743544,318200,425344,147456
1.5267175,1.2722646,37568,,806944,743604,318260,425344,147456
2.2842638,1.2690356,37568,,807092,743456,318112,425344,147456
1.5228426,1.5228426,37568,,806620,743928,318632,425344,147456
1.5306122,1.2755102,37568,,806572,743976,318632,425344,147456
2.9925187,1.2468828,37568,,806696,743852,318508,425344,147456
2.0253165,1.2658228,37568,,806820,743728,318384,425344,147456
1.2722646,1.2722646,37568,,806944,743604,318260,425344,147456
4.810127,3.0379746,37568,,807060,743488,318144,425344,147456
3.7878788,2.5252526,37568,,807192,743356,318012,425344,147456
2.2900763,1.7811705,37568,,807316,743232,317888,425344,147456
1.7676767,1.2626263,37568,,807316,743232,317888,425344,147456
1.7994858,1.7994858,37568,,807564,742984,317640,425344,147456
2.0460358,2.0460358,37568,,807192,743356,318012,425344,147456
1.2820513,1.2820513,37568,,807184,743364,318020,425344,147456
1.7857143,1.2755102,37568,,807308,743240,317896,425344,147456
1.0256411,1.5384616,37568,,807308,743240,317896,425344,147456
3.4031413,1.8324608,37568,,807432,743116,317772,425344,147456
1.8666667,2.1333334,37568,,806696,743852,318508,425344,147456
3.1007752,2.0671835,37568,,806812,743736,318392,425344,147456
3.1578948,2.368421,37568,,806812,743736,318392,425344,147456
4.155844,2.3376622,37568,,806812,743736,318392,425344,147456
2.3622048,2.3622048,37568,,806820,743728,318384,425344,147456
3.6745408,2.0997376,37568,,806820,743728,318384,425344,147456
2.857143,2.3376622,37568,,806820,743728,318384,425344,147456
3.9473684,2.631579,37568,,806820,743728,318384,425344,147456
3.116883,2.3376622,37568,,806816,743732,318392,425340,147456
3.4574468,2.393617,37568,,806936,743612,318268,425344,147456
2.887139,2.3622048,37568,,807068,743480,318136,425344,147456
2.617801,2.356021,37568,,807192,743356,318012,425344,147456
2.610966,2.610966,37568,,807316,743232,317888,425344,147456
3.1496062,2.3622048,37568,,807184,743364,318020,425344,147456
1.6,2.4,37568,,807184,743364,318020,425344,147456
1.856764,2.3872678,37568,,807316,743232,317888,425344,147456
2.631579,2.1052632,37568,,806004,744544,319196,425348,147456
3.90625,2.34375,37568,,806188,744360,319012,425348,147456
2.3498695,2.0887728,37568,,806188,744360,319012,425348,147456
2.8947368,2.368421,37568,,806360,744188,318840,425348,147456
3.1496062,3.4120734,37568,,806320,744228,318880,425348,147456
3.9267015,3.4031413,37568,,806320,744228,318880,425348,147456
2.3872678,2.65252,37568,,806188,744360,319012,425348,147456
1.3368984,2.1390374,37568,,806188,744360,319012,425348,147456
2.6595745,2.6595745,37568,,806312,744236,318888,425348,147456
2.1164021,2.3809524,37568,,806320,744228,318880,425348,147456
2.110818,2.110818,37568,,806312,744236,318888,425348,147456
2.6455026,2.3809524,37568,,806560,743988,318640,425348,147456
2.356021,2.356021,37568,,806684,743864,318516,425348,147456
2.9411764,2.4064171,37568,,806568,743980,318632,425348,147456
3.617571,2.8423772,37568,,806808,743740,318392,425348,147456
2.1164021,2.3809524,37568,,806940,743608,318260,425348,147456
2.094241,2.356021,37568,,806932,743616,318268,425348,147456
3.6842105,2.1052632,37568,,807064,743484,318144,425340,147456
2.3746703,2.3746703,37568,,807188,743360,318012,425348,147456
3.4120734,2.3622048,37568,,806380,744168,318820,425348,147456
3.916449,2.610966,37568,,806312,744236,318888,425348,147456
4.392765,2.3255813,37568,,806312,744236,318888,425348,147456
4.123711,2.0618556,37568,,806312,744236,318888,425348,147456
1.6042781,2.4064171,37568,,806312,744236,318888,425348,147456
2.8795812,2.356021,37568,,806312,744236,318888,425348,147456
3.6458333,2.34375,37568,,806436,744112,318764,425348,147456
1.3227513,2.3809524,37568,,806560,743988,318640,425348,147456
4.134367,2.3255813,37568,,806568,743980,318632,425348,147456
1.6129032,2.419355,37568,,806568,743980,318632,425348,147456
1.591512,2.122016,37568,,806808,743740,318392,425348,147456
2.1052632,2.631579,37568,,806808,743740,318392,425348,147456
3.1331592,2.3498695,37568,,807188,743360,318012,425348,147456
2.1052632,2.631579,37568,,807428,743120,317896,425348,147456
3.9473684,2.631579,37568,,807428,743120,317772,425348,147456
4.3814435,3.3505154,37568,,807428,743120,317772,425348,147456
4.6753244,3.116883,37568,,807676,742872,317524,425348,147456
2.8795812,2.8795812,37568,,807676,742872,317524,425348,147456
3.1662269,2.3746703,37568,,807024,743524,318300,425348,147456
3.1331592,2.610966,37568,,806940,743608,318260,425348,147456
2.1164021,2.1164021,37568,,806932,743616,318268,425348,147456
2.624672,2.3622048,37568,,806932,743616,318268,425348,147456
3.90625,2.34375,37568,,806856,743692,318344,425348,147456
2.9023747,2.3746703,37568,,806516,744032,318684,425348,147456
5.263158,2.368421,37568,,806592,743956,318616,425340,147456
3.6842105,2.631579,37568,,806560,743988,318640,425348,147456
3.916449,2.610966,37568,,806684,743864,318516,425348,147456
2.887139,2.3622048,37568,,806808,743740,318392,425348,147456
3.3942559,2.3498695,37568,,806808,743740,318392,425348,147456
3.1088083,2.3316061,37568,,806940,743608,318260,425348,147456
2.34375,2.34375,37568,,807180,743368,318020,425348,147456
3.4120734,2.624672,37568,,807436,743112,317764,425348,147456
3.1331592,2.610966,37568,,807432,743116,317772,425344,147456
5.2083335,2.6041667,37568,,807428,743120,317772,425348,147456
2.1164021,2.3809524,37568,,807428,743120,317772,425348,147456
3.1662269,2.3746703,37568,,807436,743112,317764,425348,147456
3.359173,2.5839794,37568,,806728,743820,318472,425348,147456
3.1662269,2.3746703,37568,,806684,743864,318516,425348,147456
2.1276596,2.393617,37568,,806932,743616,318276,425340,147456
